id,user_id,user_group,user_block,individual_id,predicted_decision,enter_time,leave_time
246,35ffc762136f3b116197d0afec8df508,feedback_vignette,1,1385,15,1551820935422,1551820944476
247,35ffc762136f3b116197d0afec8df508,feedback_vignette,1,6064,75,1551820948102,1551820951146
248,35ffc762136f3b116197d0afec8df508,feedback_vignette,1,6939,58,1551820953389,1551820955940
249,35ffc762136f3b116197d0afec8df508,feedback_vignette,1,5224,58,1551820960037,1551820962897
250,35ffc762136f3b116197d0afec8df508,feedback_vignette,1,4226,58,1551820964900,1551820967691
251,35ffc762136f3b116197d0afec8df508,feedback_vignette,1,9830,58,1551820970031,1551820972762
252,35ffc762136f3b116197d0afec8df508,feedback_vignette,1,5330,42,1551820973880,1551820977069
253,35ffc762136f3b116197d0afec8df508,feedback_vignette,1,9231,35,1551820979078,1551820982011
254,35ffc762136f3b116197d0afec8df508,feedback_vignette,1,265,45,1551820983206,1551820989213
255,35ffc762136f3b116197d0afec8df508,feedback_vignette,1,2156,45,1551820991191,1551820993436
256,35ffc762136f3b116197d0afec8df508,feedback_vignette,1,10307,45,1551820995407,1551821002108
257,35ffc762136f3b116197d0afec8df508,feedback_vignette,1,5370,45,1551821003839,1551821006566
258,35ffc762136f3b116197d0afec8df508,feedback_vignette,1,9475,62,1551821008343,1551821011309
259,35ffc762136f3b116197d0afec8df508,feedback_vignette,1,4161,45,1551821012679,1551821015004
260,35ffc762136f3b116197d0afec8df508,feedback_vignette,1,1144,38,1551821016726,1551821018900
261,35ffc762136f3b116197d0afec8df508,feedback_vignette,1,4694,25,1551821020230,1551821052379
262,35ffc762136f3b116197d0afec8df508,feedback_vignette,1,2758,42,1551821055818,1551821060461
263,35ffc762136f3b116197d0afec8df508,feedback_vignette,1,9165,2,1551821098018,1551821107155
264,35ffc762136f3b116197d0afec8df508,feedback_vignette,1,3205,22,1551821109504,1551821114957
265,35ffc762136f3b116197d0afec8df508,feedback_vignette,1,855,5,1551821116401,1551821121450
266,35ffc762136f3b116197d0afec8df508,feedback_vignette,1,3854,22,1551821122879,1551821126091
267,35ffc762136f3b116197d0afec8df508,feedback_vignette,1,4593,22,1551821127552,1551821134795
268,35ffc762136f3b116197d0afec8df508,feedback_vignette,1,3511,25,1551821137079,1551821142737
269,35ffc762136f3b116197d0afec8df508,feedback_vignette,1,70,8,1551821143922,1551821147307
270,35ffc762136f3b116197d0afec8df508,feedback_vignette,1,dummy1,12,1551821148533,1551821151902
271,35ffc762136f3b116197d0afec8df508,feedback_vignette,1,657,5,1551821153046,1551821155156
